Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
34.9765625000,8,4208.4614257813,4209.8715820313,4210.3847656250,4226.6665039063,4215.0000000000,4209.2309570313,4207.0512695313,4210.6411132813,4241.9228515625,4367.3076171875,4215.7690429688,4209.6152343750,4159.3588867188,3479.6154785156,,,
34.9843750000,8,4204.8715820313,4210.1284179688,4207.9487304688,4228.8461914063,4216.0258789063,4210.5126953125,4208.3334960938,4211.4101562500,4238.7177734375,4364.8715820313,4217.1796875000,4214.7436523438,4158.2050781250,3480.5129394531,,,
34.9921875000,8,4201.6665039063,4210.1284179688,4206.2822265625,4224.3588867188,4214.7436523438,4211.5385742188,4208.5898437500,4211.7949218750,4239.3588867188,4367.5639648438,4216.0258789063,4211.6665039063,4157.4360351563,3481.7949218750,,,
35.0000000000,8,4203.7177734375,4208.3334960938,4210.8974609375,4224.7436523438,4210.7690429688,4210.5126953125,4205.0000000000,4211.2822265625,4242.0512695313,4370.2563476563,4218.4614257813,4211.7949218750,4158.3334960938,3481.7949218750,,,
35.0078125000,8,4200.8974609375,4208.7177734375,4213.7177734375,4230.6411132813,4212.5639648438,4211.1538085938,4206.7949218750,4211.1538085938,4242.4360351563,4365.8974609375,4221.1538085938,4213.8461914063,4157.4360351563,3480.6411132813,,,
35.0156250000,8,4198.3334960938,4210.5126953125,4210.2563476563,4234.4873046875,4209.2309570313,4210.2563476563,4209.7436523438,4211.5385742188,4240.8974609375,4361.9228515625,4220.3847656250,4211.9228515625,4155.6411132813,3479.1025390625,,,
35.0234375000,8,4198.9741210938,4213.7177734375,4209.4873046875,4233.5898437500,4205.0000000000,4210.3847656250,4210.5126953125,4211.7949218750,4240.1284179688,4363.9741210938,4218.0771484375,4209.6152343750,4155.8974609375,3478.2050781250,,,
35.0312500000,8,4202.3076171875,4214.7436523438,4211.5385742188,4230.5126953125,4209.3588867188,4210.7690429688,4207.1796875000,4212.8203125000,4240.8974609375,4367.3076171875,4221.4101562500,4212.1796875000,4158.3334960938,3481.5385742188,,,
35.0390625000,8,4206.9228515625,4214.3588867188,4210.7690429688,4227.6923828125,4214.7436523438,4210.1284179688,4208.3334960938,4209.7436523438,4241.9228515625,4365.1284179688,4218.7177734375,4207.3076171875,4158.5898437500,3479.6154785156,,,
35.0468750000,8,4212.9487304688,4213.5898437500,4211.1538085938,4221.0258789063,4214.8715820313,4209.6152343750,4208.0771484375,4207.1796875000,4239.8715820313,4363.4614257813,4212.6923828125,4202.8203125000,4158.4614257813,3481.4101562500,,,
35.0546875000,8,4209.2309570313,4216.7949218750,4212.1796875000,4215.6411132813,4215.7690429688,4210.8974609375,4204.3588867188,4209.7436523438,4237.6923828125,4364.3588867188,4212.1796875000,4204.1025390625,4158.0771484375,3486.9230957031,,,
35.0625000000,8,4205.5126953125,4216.1538085938,4211.0258789063,4217.3076171875,4217.3076171875,4209.4873046875,4203.4614257813,4212.1796875000,4239.2309570313,4364.3588867188,4214.6152343750,4205.1284179688,4158.7177734375,3486.6667480469,,,
35.0703125000,8,4210.1284179688,4213.7177734375,4210.3847656250,4219.8715820313,4219.4873046875,4207.4360351563,4205.5126953125,4212.9487304688,4240.1284179688,4365.6411132813,4213.3334960938,4205.8974609375,4157.5639648438,3483.3332519531,,,
35.0781250000,8,4212.8203125000,4217.4360351563,4212.9487304688,4217.8203125000,4219.3588867188,4209.4873046875,4205.2563476563,4211.9228515625,4237.5639648438,4365.6411132813,4211.7949218750,4206.6665039063,4158.2050781250,3483.3332519531,,,
35.0859375000,8,4208.7177734375,4215.6411132813,4212.3076171875,4222.4360351563,4217.0512695313,4211.4101562500,4205.1284179688,4211.4101562500,4237.3076171875,4363.8461914063,4216.1538085938,4207.1796875000,4161.1538085938,3483.9743652344,,,
35.0937500000,8,4209.3588867188,4207.9487304688,4209.4873046875,4227.5639648438,4215.7690429688,4209.1025390625,4206.6665039063,4213.2050781250,4238.5898437500,4364.7436523438,4217.6923828125,4208.9741210938,4161.7949218750,3485.5129394531,,,
35.1015625000,8,4210.3847656250,4206.5385742188,4209.1025390625,4229.8715820313,4214.2309570313,4209.2309570313,4207.9487304688,4211.9228515625,4239.8715820313,4366.9228515625,4217.8203125000,4213.2050781250,4159.7436523438,3487.1794433594,,,
35.1093750000,8,4205.3847656250,4212.1796875000,4212.3076171875,4232.0512695313,4210.5126953125,4210.8974609375,4210.1284179688,4209.1025390625,4240.3847656250,4365.3847656250,4219.6152343750,4213.8461914063,4158.0771484375,3485.2563476563,,,
35.1171875000,8,4205.8974609375,4212.9487304688,4213.0771484375,4236.1538085938,4209.8715820313,4209.8715820313,4209.2309570313,4208.9741210938,4238.4614257813,4362.6923828125,4221.5385742188,4212.8203125000,4158.0771484375,3485.6411132813,,,
35.1250000000,8,4208.0771484375,4210.2563476563,4210.6411132813,4232.9487304688,4211.9228515625,4210.3847656250,4206.7949218750,4209.8715820313,4237.5639648438,4364.6152343750,4220.1284179688,4212.4360351563,4157.0512695313,3487.9487304688,,,
35.1328125000,8,4206.5385742188,4208.9741210938,4210.3847656250,4233.2050781250,4208.0771484375,4211.6665039063,4204.2309570313,4209.6152343750,4236.9228515625,4365.8974609375,4221.6665039063,4214.4873046875,4158.0771484375,3486.5385742188,,,
35.1406250000,8,4207.3076171875,4210.5126953125,4213.2050781250,4235.0000000000,4207.5639648438,4211.1538085938,4205.6411132813,4212.9487304688,4238.5898437500,4360.2563476563,4221.5385742188,4213.2050781250,4157.5639648438,3482.9487304688,,,
35.1484375000,8,4209.8715820313,4215.2563476563,4211.5385742188,4233.8461914063,4207.0512695313,4209.6152343750,4206.7949218750,4213.0771484375,4241.1538085938,4359.2309570313,4223.2050781250,4213.2050781250,4155.8974609375,3482.3076171875,,,
35.1562500000,8,4206.6665039063,4213.0771484375,4212.4360351563,4233.0771484375,4205.7690429688,4210.1284179688,4206.0258789063,4209.8715820313,4241.0258789063,4365.6411132813,4223.8461914063,4211.6665039063,4156.1538085938,3482.0512695313,,,
35.1640625000,8,4204.2309570313,4206.1538085938,4215.5126953125,4237.4360351563,4204.1025390625,4209.8715820313,4203.8461914063,4209.3588867188,4236.6665039063,4365.6411132813,4222.6923828125,4213.4614257813,4157.6923828125,3481.6667480469,,,
35.1718750000,8,4204.3588867188,4208.4614257813,4214.8715820313,4239.7436523438,4202.8203125000,4208.0771484375,4208.2050781250,4211.2822265625,4236.0258789063,4358.5898437500,4221.9228515625,4215.1284179688,4156.0258789063,3480.5129394531,,,
35.1796875000,8,4205.1284179688,4215.5126953125,4215.1284179688,4239.3588867188,4202.3076171875,4207.1796875000,4208.8461914063,4212.6923828125,4240.5126953125,4361.5385742188,4226.7949218750,4215.7690429688,4155.6411132813,3483.2050781250,,,
35.1875000000,8,4203.8461914063,4214.1025390625,4213.9741210938,4241.7949218750,4204.2309570313,4208.3334960938,4203.7177734375,4211.0258789063,4240.8974609375,4365.8974609375,4226.4101562500,4212.1796875000,4155.2563476563,3482.6923828125,,,
35.1953125000,8,4202.1796875000,4207.3076171875,4209.4873046875,4241.7949218750,4201.5385742188,4208.0771484375,4201.9228515625,4209.1025390625,4238.8461914063,4363.0771484375,4225.5126953125,4212.8203125000,4153.8461914063,3480.6411132813,,,
35.2031250000,8,4201.9228515625,4211.7949218750,4210.0000000000,4237.4360351563,4199.7436523438,4209.2309570313,4205.8974609375,4211.2822265625,4239.2309570313,4358.7177734375,4226.9228515625,4215.6411132813,4153.7177734375,3482.0512695313,,,
35.2109375000,8,4204.2309570313,4218.3334960938,4213.2050781250,4235.1284179688,4203.7177734375,4212.0512695313,4207.5639648438,4212.3076171875,4239.2309570313,4357.1796875000,4224.3588867188,4216.6665039063,4155.2563476563,3484.4870605469,,,
35.2187500000,8,4202.3076171875,4212.1796875000,4211.6665039063,4238.2050781250,4205.5126953125,4211.0258789063,4206.2822265625,4209.4873046875,4238.0771484375,4362.5639648438,4224.3588867188,4215.0000000000,4156.9228515625,3482.1794433594,,,
35.2265625000,8,4202.4360351563,4208.4614257813,4215.0000000000,4236.1538085938,4203.5898437500,4207.3076171875,4204.6152343750,4211.1538085938,4239.1025390625,4366.1538085938,4226.4101562500,4212.9487304688,4157.6923828125,3481.2819824219,,,
35.2343750000,8,4204.2309570313,4211.7949218750,4217.4360351563,4234.4873046875,4202.6923828125,4208.5898437500,4205.5126953125,4212.4360351563,4240.0000000000,4360.0000000000,4224.2309570313,4213.3334960938,4155.3847656250,3480.3845214844,,,
35.2421875000,8,4203.2050781250,4211.5385742188,4210.1284179688,4236.4101562500,4202.8203125000,4210.8974609375,4208.3334960938,4208.4614257813,4239.2309570313,4355.5126953125,4221.4101562500,4213.7177734375,4155.1284179688,3479.6154785156,,,
35.2500000000,8,4200.3847656250,4210.5126953125,4207.6923828125,4239.4873046875,4204.4873046875,4211.2822265625,4210.1284179688,4209.4873046875,4240.3847656250,4360.5126953125,4226.4101562500,4214.6152343750,4157.3076171875,3481.2819824219,,,
35.2578125000,8,4200.0000000000,4210.5126953125,4210.0000000000,4237.0512695313,4204.1025390625,4211.1538085938,4211.4101562500,4212.0512695313,4239.3588867188,4362.6923828125,4224.7436523438,4211.1538085938,4154.7436523438,3481.7949218750,,,
35.2656250000,8,4202.0512695313,4210.0000000000,4209.4873046875,4235.8974609375,4199.4873046875,4211.2822265625,4208.7177734375,4209.4873046875,4236.2822265625,4360.1284179688,4224.1025390625,4212.8203125000,4153.7177734375,3480.8974609375,,,
35.2734375000,8,4203.0771484375,4214.3588867188,4210.7690429688,4235.2563476563,4203.4614257813,4212.0512695313,4207.0512695313,4210.7690429688,4238.2050781250,4361.5385742188,4226.9228515625,4213.8461914063,4156.6665039063,3481.4101562500,,,
35.2812500000,8,4202.1796875000,4216.6665039063,4212.5639648438,4235.5126953125,4205.5126953125,4210.7690429688,4209.2309570313,4214.6152343750,4240.1284179688,4363.7177734375,4225.0000000000,4210.7690429688,4157.5639648438,3482.4357910156,,,
35.2890625000,8,4199.8715820313,4211.4101562500,4210.6411132813,4234.1025390625,4201.9228515625,4210.2563476563,4212.4360351563,4213.5898437500,4239.8715820313,4361.6665039063,4219.4873046875,4206.9228515625,4153.5898437500,3479.2307128906,,,
35.2968750000,8,4200.7690429688,4210.5126953125,4211.0258789063,4234.2309570313,4202.9487304688,4211.6665039063,4209.1025390625,4210.5126953125,4238.9741210938,4360.6411132813,4222.0512695313,4211.1538085938,4152.9487304688,3480.0000000000,,,
35.3046875000,8,4201.4101562500,4215.0000000000,4209.6152343750,4232.8203125000,4208.3334960938,4212.3076171875,4208.9741210938,4213.8461914063,4238.8461914063,4361.5385742188,4221.5385742188,4208.4614257813,4153.7177734375,3482.8205566406,,,
35.3125000000,8,4202.0512695313,4211.7949218750,4205.1284179688,4230.1284179688,4204.8715820313,4209.2309570313,4208.3334960938,4216.6665039063,4236.9228515625,4359.8715820313,4218.2050781250,4203.8461914063,4154.1025390625,3480.3845214844,,,
35.3203125000,8,4200.3847656250,4207.1796875000,4208.8461914063,4230.2563476563,4203.5898437500,4210.6411132813,4208.7177734375,4215.6411132813,4240.1284179688,4357.9487304688,4219.6152343750,4208.5898437500,4153.5898437500,3475.6411132813,,,
35.3281250000,8,4200.5126953125,4209.3588867188,4216.0258789063,4232.0512695313,4208.2050781250,4215.7690429688,4210.1284179688,4212.5639648438,4243.3334960938,4361.5385742188,4221.7949218750,4211.2822265625,4154.7436523438,3479.3588867188,,,
35.3359375000,8,4200.8974609375,4211.2822265625,4213.5898437500,4230.0000000000,4208.9741210938,4215.5126953125,4210.3847656250,4211.4101562500,4240.3847656250,4361.0258789063,4216.6665039063,4203.9741210938,4156.2822265625,3482.4357910156,,,
35.3437500000,8,4201.5385742188,4209.8715820313,4211.2822265625,4228.2050781250,4207.8203125000,4211.0258789063,4207.0512695313,4212.4360351563,4239.6152343750,4357.6923828125,4214.7436523438,4205.1284179688,4157.5639648438,3478.7180175781,,,
35.3515625000,8,4200.8974609375,4209.7436523438,4211.7949218750,4229.7436523438,4207.9487304688,4210.7690429688,4207.1796875000,4212.3076171875,4242.3076171875,4363.0771484375,4216.9228515625,4208.8461914063,4156.0258789063,3476.1538085938,,,
35.3593750000,8,4202.1796875000,4212.1796875000,4210.5126953125,4225.6411132813,4208.8461914063,4211.6665039063,4210.2563476563,4210.6411132813,4238.7177734375,4366.1538085938,4217.0512695313,4204.2309570313,4154.7436523438,3480.2563476563,,,
35.3671875000,8,4203.0771484375,4212.9487304688,4209.4873046875,4223.0771484375,4210.3847656250,4210.5126953125,4211.0258789063,4210.6411132813,4234.8715820313,4360.6411132813,4216.2822265625,4202.8203125000,4154.4873046875,3482.4357910156,,,
35.3750000000,8,4202.4360351563,4214.3588867188,4208.0771484375,4223.3334960938,4212.4360351563,4212.6923828125,4211.9228515625,4213.9741210938,4240.5126953125,4360.3847656250,4217.1796875000,4208.9741210938,4154.2309570313,3480.2563476563,,,
35.3828125000,8,4200.7690429688,4213.4614257813,4207.9487304688,4223.0771484375,4213.7177734375,4215.5126953125,4210.6411132813,4212.0512695313,4241.0258789063,4366.9228515625,4217.8203125000,4207.5639648438,4153.4614257813,3477.5642089844,,,
35.3906250000,8,4200.3847656250,4210.6411132813,4212.4360351563,4219.7436523438,4213.2050781250,4213.5898437500,4208.8461914063,4209.1025390625,4235.6411132813,4367.4360351563,4214.2309570313,4200.1284179688,4155.0000000000,3479.1025390625,,,
35.3984375000,8,4202.0512695313,4211.2822265625,4213.3334960938,4220.8974609375,4212.6923828125,4210.3847656250,4209.8715820313,4210.3847656250,4237.8203125000,4365.6411132813,4215.3847656250,4204.1025390625,4156.9228515625,3482.1794433594,,,
35.4062500000,8,4203.9741210938,4212.6923828125,4213.2050781250,4219.8715820313,4216.0258789063,4209.7436523438,4212.1796875000,4212.5639648438,4242.6923828125,4365.5126953125,4214.4873046875,4208.3334960938,4155.3847656250,3481.5385742188,,,
35.4140625000,8,4203.7177734375,4211.5385742188,4215.7690429688,4220.1284179688,4217.8203125000,4211.6665039063,4208.9741210938,4211.7949218750,4240.7690429688,4365.8974609375,4213.2050781250,4207.3076171875,4155.3847656250,3480.8974609375,,,
35.4218750000,8,4201.7949218750,4207.5639648438,4212.6923828125,4220.8974609375,4214.6152343750,4211.9228515625,4207.3076171875,4208.7177734375,4238.4614257813,4364.8715820313,4211.7949218750,4205.1284179688,4157.1796875000,3481.7949218750,,,
35.4296875000,8,4201.6665039063,4207.1796875000,4208.2050781250,4221.9228515625,4212.1796875000,4210.0000000000,4209.7436523438,4208.7177734375,4238.5898437500,4364.2309570313,4213.9741210938,4207.4360351563,4158.3334960938,3482.0512695313,,,
35.4375000000,8,4201.4101562500,4214.3588867188,4209.4873046875,4218.7177734375,4216.0258789063,4211.7949218750,4211.6665039063,4215.3847656250,4239.8715820313,4364.4873046875,4213.9741210938,4207.0512695313,4155.6411132813,3480.2563476563,,,
35.4453125000,8,4200.6411132813,4215.7690429688,4210.3847656250,4215.0000000000,4217.5639648438,4213.4614257813,4207.4360351563,4218.3334960938,4241.5385742188,4364.1025390625,4212.1796875000,4205.3847656250,4156.1538085938,3481.1538085938,,,
35.4531250000,8,4200.1284179688,4212.5639648438,4209.6152343750,4215.6411132813,4218.5898437500,4210.7690429688,4208.5898437500,4213.4614257813,4240.7690429688,4360.8974609375,4209.2309570313,4201.2822265625,4157.6923828125,3479.3588867188,,,
35.4609375000,8,4202.3076171875,4213.5898437500,4210.6411132813,4217.8203125000,4219.6152343750,4207.1796875000,4212.3076171875,4210.0000000000,4238.0771484375,4361.7949218750,4209.8715820313,4199.7436523438,4158.3334960938,3479.2307128906,,,
35.4687500000,8,4203.0771484375,4216.5385742188,4210.0000000000,4212.3076171875,4223.3334960938,4210.8974609375,4214.1025390625,4212.6923828125,4240.7690429688,4366.2822265625,4209.8715820313,4200.7690429688,4158.3334960938,3481.2819824219,,,
35.4765625000,8,4203.4614257813,4213.9741210938,4212.0512695313,4207.0512695313,4223.8461914063,4216.6665039063,4212.1796875000,4213.5898437500,4243.2050781250,4366.6665039063,4207.0512695313,4202.0512695313,4156.9228515625,3481.2819824219,,,
35.4843750000,8,4200.3847656250,4213.5898437500,4213.7177734375,4210.3847656250,4222.5639648438,4217.0512695313,4213.2050781250,4211.6665039063,4240.2563476563,4363.8461914063,4206.1538085938,4199.7436523438,4153.8461914063,3477.9487304688,,,
35.4921875000,8,4198.8461914063,4213.5898437500,4210.0000000000,4209.8715820313,4222.5639648438,4210.1284179688,4212.9487304688,4210.2563476563,4238.8461914063,4365.6411132813,4207.3076171875,4201.7949218750,4155.0000000000,3479.3588867188,,,
35.5000000000,8,4199.6152343750,4214.3588867188,4209.4873046875,4204.8715820313,4224.1025390625,4209.2309570313,4210.7690429688,4212.6923828125,4242.3076171875,4367.6923828125,4203.4614257813,4202.8203125000,4157.4360351563,3482.0512695313,,,
35.5078125000,8,4198.2050781250,4215.2563476563,4212.9487304688,4201.9228515625,4226.4101562500,4215.7690429688,4214.3588867188,4214.3588867188,4242.6923828125,4366.0258789063,4200.1284179688,4197.8203125000,4156.6665039063,3480.6411132813,,,
35.5156250000,8,4196.4101562500,4214.2309570313,4211.6665039063,4201.2822265625,4230.1284179688,4216.4101562500,4217.0512695313,4213.0771484375,4241.7949218750,4366.4101562500,4201.5385742188,4195.3847656250,4155.3847656250,3477.3076171875,,,
35.5234375000,8,4197.5639648438,4215.6411132813,4210.1284179688,4196.9228515625,4233.5898437500,4213.0771484375,4216.2822265625,4214.6152343750,4243.0771484375,4367.3076171875,4199.4873046875,4195.7690429688,4155.7690429688,3477.0512695313,,,
35.5312500000,8,4197.1796875000,4216.6665039063,4211.7949218750,4194.4873046875,4233.5898437500,4213.8461914063,4214.8715820313,4215.8974609375,4242.1796875000,4366.5385742188,4197.4360351563,4191.5385742188,4155.7690429688,3478.9743652344,,,
35.5390625000,8,4195.7690429688,4211.9228515625,4211.2822265625,4189.1025390625,4237.8203125000,4217.0512695313,4216.2822265625,4212.1796875000,4240.3847656250,4365.5126953125,4195.1284179688,4186.1538085938,4157.1796875000,3478.4614257813,,,
35.5468750000,8,4198.3334960938,4212.1796875000,4209.6152343750,4185.3847656250,4241.2822265625,4216.7949218750,4217.3076171875,4212.0512695313,4241.9228515625,4366.4101562500,4190.8974609375,4187.9487304688,4159.4873046875,3475.8974609375,,,
35.5546875000,8,4200.1284179688,4218.0771484375,4212.4360351563,4183.7177734375,4241.1538085938,4212.1796875000,4218.2050781250,4217.6923828125,4244.6152343750,4369.6152343750,4185.7690429688,4185.6411132813,4159.8715820313,3476.2819824219,,,
35.5625000000,8,4200.0000000000,4216.2822265625,4213.9741210938,4180.1284179688,4242.1796875000,4210.0000000000,4214.6152343750,4216.0258789063,4244.7436523438,4373.3334960938,4187.1796875000,4183.5898437500,4158.4614257813,3478.2050781250,,,
35.5703125000,8,4198.2050781250,4212.9487304688,4211.7949218750,4172.1796875000,4246.4101562500,4214.6152343750,4214.8715820313,4211.0258789063,4244.7436523438,4373.2050781250,4183.9741210938,4184.6152343750,4156.1538085938,3475.3845214844,,,
35.5781250000,8,4199.2309570313,4216.2822265625,4210.7690429688,4168.5898437500,4246.7949218750,4216.0258789063,4217.5639648438,4211.6665039063,4244.1025390625,4372.0512695313,4181.0258789063,4186.9228515625,4156.4101562500,3475.1281738281,,,
35.5859375000,8,4204.1025390625,4219.1025390625,4210.6411132813,4168.5898437500,4249.4873046875,4213.7177734375,4216.4101562500,4211.6665039063,4242.3076171875,4374.6152343750,4178.7177734375,4183.7177734375,4160.0000000000,3481.0256347656,,,
35.5937500000,8,4207.1796875000,4217.1796875000,4211.6665039063,4168.3334960938,4252.6923828125,4214.3588867188,4213.3334960938,4210.2563476563,4241.0258789063,4375.8974609375,4177.6923828125,4184.7436523438,4163.0771484375,3484.4870605469,,,
35.6015625000,8,4202.4360351563,4217.0512695313,4212.6923828125,4164.3588867188,4253.2050781250,4216.5385742188,4215.7690429688,4214.2309570313,4242.6923828125,4374.7436523438,4176.1538085938,4186.5385742188,4159.4873046875,3478.3332519531,,,
35.6093750000,8,4202.5639648438,4218.3334960938,4211.5385742188,4162.0512695313,4251.6665039063,4215.3847656250,4215.2563476563,4216.5385742188,4244.1025390625,4376.4101562500,4177.8203125000,4186.4101562500,4158.3334960938,3477.5642089844,,,
35.6171875000,8,4207.6923828125,4217.4360351563,4209.4873046875,4162.0512695313,4253.9741210938,4212.3076171875,4213.4614257813,4213.2050781250,4242.9487304688,4377.6923828125,4178.8461914063,4181.5385742188,4160.3847656250,3479.7436523438,,,
35.6250000000,8,4210.6411132813,4215.6411132813,4211.9228515625,4160.7690429688,4257.9487304688,4209.4873046875,4209.7436523438,4210.5126953125,4241.1538085938,4377.6923828125,4176.9228515625,4181.2822265625,4161.4101562500,3480.5129394531,,,
35.6328125000,8,4208.7177734375,4215.3847656250,4213.7177734375,4162.1796875000,4258.7177734375,4210.6411132813,4209.4873046875,4213.8461914063,4241.4101562500,4375.6411132813,4177.3076171875,4186.0258789063,4162.4360351563,3483.2050781250,,,
35.6406250000,8,4210.1284179688,4216.5385742188,4212.3076171875,4167.0512695313,4256.1538085938,4211.4101562500,4210.6411132813,4218.0771484375,4242.5639648438,4376.0258789063,4182.1796875000,4187.3076171875,4165.8974609375,3487.3076171875,,,
35.6484375000,8,4213.8461914063,4215.1284179688,4211.4101562500,4171.0258789063,4256.4101562500,4210.5126953125,4210.2563476563,4213.8461914063,4242.3076171875,4379.8715820313,4183.7177734375,4188.2050781250,4164.7436523438,3484.6154785156,,,
35.6562500000,8,4214.1025390625,4214.6152343750,4212.9487304688,4170.1284179688,4258.7177734375,4210.0000000000,4207.3076171875,4211.1538085938,4242.3076171875,4381.5385742188,4181.9228515625,4192.5639648438,4162.8203125000,3481.4101562500,,,
35.6640625000,8,4209.6152343750,4215.2563476563,4209.8715820313,4173.8461914063,4257.1796875000,4211.0258789063,4207.4360351563,4213.4614257813,4242.6923828125,4379.1025390625,4183.9741210938,4195.8974609375,4164.7436523438,3483.4614257813,,,
35.6718750000,8,4208.2050781250,4215.7690429688,4205.6411132813,4177.9487304688,4254.7436523438,4211.5385742188,4209.2309570313,4212.1796875000,4241.9228515625,4376.7949218750,4184.8715820313,4194.2309570313,4161.7949218750,3484.4870605469,,,
35.6796875000,8,4212.0512695313,4216.2822265625,4209.6152343750,4180.0000000000,4253.8461914063,4212.3076171875,4208.5898437500,4208.8461914063,4240.8974609375,4376.7949218750,4187.6923828125,4194.8715820313,4159.1025390625,3485.8974609375,,,
35.6875000000,8,4213.3334960938,4215.3847656250,4213.3334960938,4178.5898437500,4254.7436523438,4211.0258789063,4209.7436523438,4211.4101562500,4241.4101562500,4375.1284179688,4190.6411132813,4193.8461914063,4162.9487304688,3486.7949218750,,,
35.6953125000,8,4213.7177734375,4214.8715820313,4210.1284179688,4180.8974609375,4252.9487304688,4210.6411132813,4208.2050781250,4212.3076171875,4240.2563476563,4375.7690429688,4190.7690429688,4193.4614257813,4166.4101562500,3484.3588867188,,,
35.7031250000,8,4214.6152343750,4216.0258789063,4209.4873046875,4184.7436523438,4248.5898437500,4212.1796875000,4204.8715820313,4210.5126953125,4238.8461914063,4376.4101562500,4189.3588867188,4195.3847656250,4164.7436523438,3482.5642089844,,,
35.7109375000,8,4214.6152343750,4215.8974609375,4212.0512695313,4189.6152343750,4245.5126953125,4210.3847656250,4203.5898437500,4209.8715820313,4238.3334960938,4374.7436523438,4193.2050781250,4199.6152343750,4165.1284179688,3487.0512695313,,,
35.7187500000,8,4212.3076171875,4214.2309570313,4211.5385742188,4190.7690429688,4247.9487304688,4209.2309570313,4209.2309570313,4210.2563476563,4238.2050781250,4374.7436523438,4194.7436523438,4200.6411132813,4166.0258789063,3487.6923828125,,,
35.7265625000,8,4211.1538085938,4213.2050781250,4211.4101562500,4193.9741210938,4247.5639648438,4210.3847656250,4207.6923828125,4211.2822265625,4237.8203125000,4375.8974609375,4197.1796875000,4202.4360351563,4164.2309570313,3486.6667480469,,,
35.7343750000,8,4212.4360351563,4215.3847656250,4211.4101562500,4198.0771484375,4244.1025390625,4211.7949218750,4202.1796875000,4209.4873046875,4239.1025390625,4375.1284179688,4198.0771484375,4201.2822265625,4162.8203125000,3486.9230957031,,,
35.7421875000,8,4214.7436523438,4217.1796875000,4210.8974609375,4201.7949218750,4240.1284179688,4211.2822265625,4203.4614257813,4208.5898437500,4239.4873046875,4374.7436523438,4199.1025390625,4201.7949218750,4164.6152343750,3487.6923828125,,,
35.7500000000,8,4210.7690429688,4213.7177734375,4211.1538085938,4203.0771484375,4240.0000000000,4210.7690429688,4209.3588867188,4210.2563476563,4238.7177734375,4375.5126953125,4200.0000000000,4201.5385742188,4163.3334960938,3486.2819824219,,,
35.7578125000,8,4208.8461914063,4209.8715820313,4210.5126953125,4202.6923828125,4239.6152343750,4208.8461914063,4207.4360351563,4209.2309570313,4237.5639648438,4375.0000000000,4202.8203125000,4201.6665039063,4159.4873046875,3484.1025390625,,,
35.7656250000,8,4213.2050781250,4212.4360351563,4209.2309570313,4205.0000000000,4236.6665039063,4209.7436523438,4204.4873046875,4208.3334960938,4236.5385742188,4372.6923828125,4203.7177734375,4202.4360351563,4159.3588867188,3484.1025390625,,,
35.7734375000,8,4213.7177734375,4218.0771484375,4210.7690429688,4210.0000000000,4231.9228515625,4210.8974609375,4204.2309570313,4212.1796875000,4236.1538085938,4372.6923828125,4204.2309570313,4204.8715820313,4163.8461914063,3488.0769042969,,,
35.7812500000,8,4209.7436523438,4212.8203125000,4210.2563476563,4212.4360351563,4230.1284179688,4211.0258789063,4203.0771484375,4211.5385742188,4238.2050781250,4374.3588867188,4206.1538085938,4204.1025390625,4163.7177734375,3486.0256347656,,,
35.7890625000,8,4214.6152343750,4207.0512695313,4207.6923828125,4211.5385742188,4230.1284179688,4211.4101562500,4202.1796875000,4206.7949218750,4238.9741210938,4370.7690429688,4208.0771484375,4201.9228515625,4161.9228515625,3482.9487304688,,,
35.7968750000,8,4217.3076171875,4206.2822265625,4209.1025390625,4215.2563476563,4230.6411132813,4210.3847656250,4207.3076171875,4208.5898437500,4236.5385742188,4368.0771484375,4210.3847656250,4206.2822265625,4164.2309570313,3484.6154785156,,,
35.8046875000,8,4210.5126953125,4208.4614257813,4212.6923828125,4216.4101562500,4229.4873046875,4209.2309570313,4210.2563476563,4212.9487304688,4236.2822265625,4368.7177734375,4208.5898437500,4208.5898437500,4165.0000000000,3486.7949218750,,,
35.8125000000,8,4206.4101562500,4209.4873046875,4212.9487304688,4217.0512695313,4225.6411132813,4211.1538085938,4202.0512695313,4212.6923828125,4238.5898437500,4368.8461914063,4208.0771484375,4207.5639648438,4163.9741210938,3485.2563476563,,,
35.8203125000,8,4208.7177734375,4210.3847656250,4210.3847656250,4217.6923828125,4226.2822265625,4210.8974609375,4199.1025390625,4211.4101562500,4240.0000000000,4368.3334960938,4207.5639648438,4207.4360351563,4161.2822265625,3483.9743652344,,,
35.8281250000,8,4208.7177734375,4210.8974609375,4208.7177734375,4219.2309570313,4228.3334960938,4209.7436523438,4205.6411132813,4212.8203125000,4238.8461914063,4369.3588867188,4208.2050781250,4209.2309570313,4160.1284179688,3481.7949218750,,,
35.8359375000,8,4207.6923828125,4213.2050781250,4210.6411132813,4219.4873046875,4225.5126953125,4212.8203125000,4207.9487304688,4212.6923828125,4236.6665039063,4366.9228515625,4209.3588867188,4205.0000000000,4159.1025390625,3481.2819824219,,,
